image_id, image_url, questions, keyword
43621fbd4ac84851bd48377dfc26ef82_request_197,https://farm4.staticflickr.com/3817/10020153064_d7b06480fa_o.jpg,What year did they stop making payphones?---Is it free to call 911?---Where can I find a payphone near me?---Where was this taken?---Can you do long distance?---How much does it cost?,canyon
43621fbd4ac84851bd48377dfc26ef82_request_5980,https://farm3.staticflickr.com/2481/3969622604_b38ff08cef_o.jpg,Is that the tallest building in New York now?---Is that lit up like that for a reason?---What building is that tall one?---Does that building light up in different colors---How tall is that building---When was this skyscraper built---What's the address of the tall building,Empire State Building
43621fbd4ac84851bd48377dfc26ef82_request_3314,https://farm8.staticflickr.com/7358/16301232519_c36972835f_o.png,What game is this?---What editing program was used for this?---Who created this scene?---Is this a video game making software---How much does this software cost---Does this program run on mac and windows---What is the aliasing ratio?---What program are they using?---What OS are they using?,forest path
43621fbd4ac84851bd48377dfc26ef82_request_3902,https://farm4.staticflickr.com/3769/12859901465_d4966a6039_o.jpg,Who are the people in the photographs?---What kind of plants are those?---Is this inside a church?---What does the eagle signify?---Who carved the designs on the wall?,Harrods
43621fbd4ac84851bd48377dfc26ef82_request_6418,https://farm9.staticflickr.com/8468/8355366971_8922ab085d_o.jpg,Can I swim there---Can I raft there---Is that building for sale,Sutro Baths
43621fbd4ac84851bd48377dfc26ef82_request_4563,https://farm5.staticflickr.com/4535/38320490751_2cee080f48_o.jpg,How old is that library---What material is that desk made of---What brand shirt is the middle girl wearing,New York Public Library
43621fbd4ac84851bd48377dfc26ef82_request_2751,https://farm8.staticflickr.com/7262/7533337592_861172f35a_o.jpg,Where are these baths located---Is this location available to the general public---Does it cost money to visit this location---is there an admission fee---are they mineral baths---can you still get in them---When were the baths built?---How old is this architecture?---Does it cost money to visit here?---What's the best way to get here?,Sutro Baths
43621fbd4ac84851bd48377dfc26ef82_request_1444,https://farm2.staticflickr.com/1535/24406511480_913a835a62_o.jpg,When was this built?---Where is this located?---Do you need to be a member here to go?---When was it built?---How many books are in there?---What street is it on?---How old is this library?---How tall is this building?---Who designed the lion?,New York Public Library
43621fbd4ac84851bd48377dfc26ef82_request_3213,https://farm8.staticflickr.com/7310/10026645706_a0e542fdbf_o.jpg,What kind of flowers are these?---Who made this?---What's this made of?---Can you get on top of this arch---Are you allowed to drive through it---What is that statue at the top supposed to be,plaza
43621fbd4ac84851bd48377dfc26ef82_request_1570,https://farm2.staticflickr.com/1889/44006311734_fe267a93e8_o.jpg,How old is the bridge?---How long is the bridge?---Can I get directions here?,Capilano Suspension Bridge
43621fbd4ac84851bd48377dfc26ef82_request_1923,https://farm6.staticflickr.com/5730/20691813450_e680f867cc_o.jpg,How fast does it go?---Where can I get a car like this?---What kind of gas mileage does it get?---Who makes this car?,Circuit de Spa Francorchamps
43621fbd4ac84851bd48377dfc26ef82_request_1057,https://farm2.staticflickr.com/1879/43466190475_ac871b7276_o.jpg,How deep is that lake---How tall is that bridge---What brand of boat is that in the front with the purple roof---What year was that bridge constructed?---How tall is this bridge?---Can I fish off the side of this bridge?---Can I go boating on this lake?---Is there a marina on this lake?---What is this lake called---Where is this lake---Is it safe to swim here,Lake Havasu
43621fbd4ac84851bd48377dfc26ef82_request_4201,https://farm8.staticflickr.com/7216/7169894471_ab346da097_o.jpg,Where is this---What purpose does this building serve---Who designed that statue in front of the building,Getty Center
43621fbd4ac84851bd48377dfc26ef82_request_6630,https://farm4.staticflickr.com/3684/12600583783_3e73459d6e_o.jpg,Where is this?---How many people are buried here?---N/A---Is this place dangerous at night?---Are there any famous people buried here?---Is this place expensive?,Green Wood Cemetery
43621fbd4ac84851bd48377dfc26ef82_request_4839,https://farm6.staticflickr.com/5563/14575066163_422f396d11_o.jpg,What is the long white building?---What part of the university is this?---When was this building built?---Where is this located?---When was this model built?---Who built this model?,Santa Clara University
43621fbd4ac84851bd48377dfc26ef82_request_2179,https://farm2.staticflickr.com/1490/24605296345_2d0d2a6772_o.jpg,Where is this---What kind of car is that---Who made this---Where is this located---Is this in a public park---What's the name of the artist who made this---who made this---were these demolition derby cars---how old is it,Cadillac Ranch
43621fbd4ac84851bd48377dfc26ef82_request_5607,https://farm3.staticflickr.com/2642/4121678884_1619f2d768_o.jpg,Who is performing?---What venue is this?---How much were tickets?---Where is this located?---Which band is performing on stage?---How many people can fit in The Viper Room?,The Viper Room
43621fbd4ac84851bd48377dfc26ef82_request_1803,https://farm5.staticflickr.com/4468/37294429661_14c019c7ac_o.jpg,Where was this taken?---How long is the path?---What kind of foliage is that?---How long of a  hike to the top of that---How tall is that stone ledge on the side---What kind of plant species is that at the bottom,Machu Picchu
43621fbd4ac84851bd48377dfc26ef82_request_3535,https://farm6.staticflickr.com/5284/5252453583_9b28fa0ffb_o.jpg,How tall is the monument on the left---How tall is the memorial on the right---Can I bring my dog inside the memorial---How late is this place open?---Can I go here at night?---What can I see here?,Jefferson Memorial
43621fbd4ac84851bd48377dfc26ef82_request_6127,https://farm8.staticflickr.com/7081/7350248316_3b4514d5f9_o.jpg,What brand of chair is that on the left---Is that public seating there---What material is the wall behind made from---Whose beach chairs are these?---Is this on a cruise ship?---Is this at a resort?---Where is this?---Is this open to the public?---What are these used for?,Paradise Island
43621fbd4ac84851bd48377dfc26ef82_request_4128,https://farm8.staticflickr.com/7203/6803232348_b954d08971_o.jpg,Can I go swimming there?---Is there hiking nearby?---Is there camping nearby?---Where is this pond?---What are the chief attractions here?---What are the best lodgings around here?---Are there fish in there---How big is that---Can I swim there,Peak District
43621fbd4ac84851bd48377dfc26ef82_request_4390,https://farm4.staticflickr.com/3881/14752491996_c738fec4cf_o.jpg,What city is this located in?---Is this building used for classes?---Are there administrative offices in these buildings?---How tall is that building---What is taught there---How many floors does that building have,Georgetown University
43621fbd4ac84851bd48377dfc26ef82_request_1353,https://farm3.staticflickr.com/2940/14342147593_ac6baca98e_o.jpg,Can people climb that outcropping?---What state is this in?---Is this a national park?---What's the most popular hiking trail to get to this place?---Where is this?---Is this open to the public?---What is the climate like there?---Can I visit these gardens---Where is this located---Can you tell me about the plants in this garden,Garden of the Gods
43621fbd4ac84851bd48377dfc26ef82_request_3898,https://farm4.staticflickr.com/3800/32753907852_e83b900ae0_o.jpg,When was this built?---How old is this?---Is this a UNESCO heritage site?---Does it cost money to visit here?---How much electricity does it produce a day---How tall is that dam---What mountains are behind there---How much water passes through here a day?---Can you walk across it?---How much does a tour cost?,Hoover Dam
43621fbd4ac84851bd48377dfc26ef82_request_2221,https://farm2.staticflickr.com/1827/28185693697_442bae3e42_o.jpg,How old is this structure?---What was the purpose of this structure?---Who designed this structure?---How old is this building---Who designed these buildings---When were these buildings made---What was the Domus Aurea used for?---Can you visit Domus Aurea?---When was the Domus Aurea discovered?,Domus Aurea
43621fbd4ac84851bd48377dfc26ef82_request_6151,https://farm8.staticflickr.com/7670/28198056445_0bc7e495db_o.jpg,What building are the steps leading to---Is the weather always nice in this area---When were the steps built---Is the Rocky statue still up?---Where is the Rocky Statue 2019?---How far are the Rocky steps from the Liberty Bell?---What is the origin of this facilities name?---What year did they finish building it?---What style columns are those in the front?---Did anyone ever live here?---Can I take food and drink inside?,Rocky Steps
43621fbd4ac84851bd48377dfc26ef82_request_5500,https://farm6.staticflickr.com/5076/14375215294_d3334372cb_o.jpg,What is the name of this store?---How many kinds of cheese do they sell here?---What is this place's address?,Borough Market
43621fbd4ac84851bd48377dfc26ef82_request_2093,https://farm6.staticflickr.com/5806/22628735837_1b7488769c_o.jpg,Is this building a hotel---How many floors does the building have---Do people live here or is it a commercial building,Nizhny Novgorod
43621fbd4ac84851bd48377dfc26ef82_request_2465,https://farm5.staticflickr.com/4290/35735989411_3f494f209c_o.jpg,Who designed this building?---Do I need an appointment to visit this building?---What city is this building located in?---When was this building built?---Where is this building situated?---Who designed this building?---How old is that building---What materials are making the black things on the building walls---How tall is that building,Scottish Parliament Building
43621fbd4ac84851bd48377dfc26ef82_request_5811,https://farm5.staticflickr.com/4296/35224338344_88374d43d1_o.jpg,Where is this located?---What kind of concerts are here?---Do they play sports here?---What's the capacity of this stadium---How much does it cost to go to a concert at this venue---What sports are played here---how many people are there---what event is this---where in france is this,Stade de France
43621fbd4ac84851bd48377dfc26ef82_request_5880,https://farm5.staticflickr.com/4369/37141218101_d318db9327_o.jpg,Translate that into Spanish---Translate that into Korean---Translate that into Japanese---Who made the sign?---How long has the sign been there?---Will the sign ever be taken down?,Twickenham Stadium
43621fbd4ac84851bd48377dfc26ef82_request_2396,https://farm8.staticflickr.com/7304/27530689192_82dc1fd55b_o.jpg,Which part of the university is this situated---How big is this place---How deep is that water---What waterfall is this?---What body of water is that?---Where was this taken?,Cornell University
43621fbd4ac84851bd48377dfc26ef82_request_4835,https://farm4.staticflickr.com/3861/14484521972_b29f66a181_o.jpg,Who is the slacker who lives there?---When will the squatter there be impeached?---Is the grifter in chief who lives there about to lose his job?,Eisenhower Executive Office Building
43621fbd4ac84851bd48377dfc26ef82_request_384,https://farm4.staticflickr.com/3777/13327988803_7ffcc84db6_o.jpg,Where is this iceberg located---What makes the iceberg blue---How tall is it---What country is this---Can I visit this iceberg---How large is this---Where was this iceberg?---Is this iceberg still there?---What body of water is this floating in?,iceberg
43621fbd4ac84851bd48377dfc26ef82_request_1925,https://farm6.staticflickr.com/5728/20857165732_33246149d3_o.jpg,What's the top speed of that car---Who drives that car---How much does it cost to maintain a car like that,Circuit de Spa Francorchamps
43621fbd4ac84851bd48377dfc26ef82_request_6109,https://farm9.staticflickr.com/8537/8690822955_de935c305c_o.jpg,Who made this statue?---Where is this statue?---What is this statue made of?,Phoenix Park
43621fbd4ac84851bd48377dfc26ef82_request_3000,https://farm5.staticflickr.com/4116/4906529625_0003b85f4c_o.jpg,Who is that kid?---Where could I get a shirt like that?---How old is that child?---Where is this---Who is this---Can I live there---Who is it?---Whats on his shirt?---Where was this taken?,jacuzzi
43621fbd4ac84851bd48377dfc26ef82_request_6660,https://farm1.staticflickr.com/501/19378034010_34de82df45_o.jpg,What does this symbol represent?---What country is this in?---Which building is in the background?,Kensington Palace
43621fbd4ac84851bd48377dfc26ef82_request_5774,https://farm1.staticflickr.com/168/364514722_3cfb05ad4e_o.jpg,What city is that?---When were those walls originally built?---How many people live there?---Who built this wall---When was this wall built---How high is this wall---Does this wall still serve any purpose---Is this structure open to the public,Walls of Constantinople
43621fbd4ac84851bd48377dfc26ef82_request_830,https://farm1.staticflickr.com/427/20298239598_ce55cc67f8_o.jpg,Is there a name for the rock formations around this lake?---What season is best to visit here?---What state is this in?---can ya swim---is it drinkable---could I jump off one of those rocks and not get arrested---How deep is that lake---How wide is that lake---How tall is the mountain on the far right side behind the water,Lake Powell
43621fbd4ac84851bd48377dfc26ef82_request_3232,https://farm3.staticflickr.com/2671/4019474815_ca682f9eff_o.jpg,Where can I buy those stuffed animals---What kind of wood is that---What are the names of those stuffed animals?,berth
43621fbd4ac84851bd48377dfc26ef82_request_2860,https://farm9.staticflickr.com/8705/16902266891_2a79aeda50_o.jpg,Where can I get a bike like this?---How much would something like this cost?---Is there any advantage to having a bike like this?,French Quarter
43621fbd4ac84851bd48377dfc26ef82_request_6302,https://farm1.staticflickr.com/89/282780246_2812504b3e_o.jpg,What kind of tree is that?---When is the best time to visit here?---Is there good camping around here?,Great Smoky Mountains
43621fbd4ac84851bd48377dfc26ef82_request_2139,https://farm8.staticflickr.com/7577/26196048193_20242b979e_o.jpg,What kind of flowers are those?---Where was this taken?---What is that statue of?---What these flowers called---What is this place---Where is this,Waddesdon Manor
43621fbd4ac84851bd48377dfc26ef82_request_4201,https://farm8.staticflickr.com/7216/7169894471_ab346da097_o.jpg,Where is this building?---What is this building?---What is the statue in front of the building?,Getty Center
43621fbd4ac84851bd48377dfc26ef82_request_2830,https://farm3.staticflickr.com/2129/2184064983_d29f7dfa3b_o.jpg,Where was this taken?---Whats the path called?---How big is the park?---Is the Blarney Stone here?---What is the significance of this place?---Do a lot of tourist come here to see the Blarney Stone?---Can I get directions here?---How tall is the stone?---When was the stone placed here?,Blarney Stone
43621fbd4ac84851bd48377dfc26ef82_request_2677,https://farm9.staticflickr.com/8163/7664546958_98a7bdf219_o.jpg,What do you call the coloration pattern on that horse---What kind of buggy is that---Is that wagon for racing,Bangalore Palace
43621fbd4ac84851bd48377dfc26ef82_request_6691,https://farm5.staticflickr.com/4052/4372975766_158974d978_o.jpg,Who said this quote?---When was this memorial constructed?---What material is this made from?---What is the famous speech on the wall?---When was it erected?---What is the statue made of?---How many people visit each year?---Who wrote the text there?---Can I visit the text there?---Is there dancing allowed while reading the text there?,Lincoln Memorial
43621fbd4ac84851bd48377dfc26ef82_request_322,https://farm6.staticflickr.com/5478/10753953153_16752e73d9_o.jpg,What breed is this?---Can I own one?---Do they make good pets?---What kind of duck is this?---Can I feed the duck?---Is the duck friendly?,botanical garden
43621fbd4ac84851bd48377dfc26ef82_request_3591,https://farm6.staticflickr.com/5514/11614709234_5ccfa270d7_o.jpg,Is this place open to the public---Who maintains this museum---What does it cost to come to this museum---When was this house built---Does this place look like this all year?---Who put this up in this place?---Is this the only decorations in this place?---What holiday does this represent?---Is it alive or dead?---What building is this in?,Marble House
43621fbd4ac84851bd48377dfc26ef82_request_314,https://farm6.staticflickr.com/5532/10150671105_b571316cdf_o.jpg,Who painted this---What style of art is this---Where can I go to see this---Where is this painting---Can I see this in person---Who painted this---Where is this located?---What's the height of this ceiling?---Who painted this mural?---What is depicted in these paintings?---What is this style of art called,paintings
43621fbd4ac84851bd48377dfc26ef82_request_1333,https://farm2.staticflickr.com/1454/24351587403_8e74ab50e7_o.jpg,How tall is the peak of that mountain?---What animals live in that mountain?---Does it snow all year on that mountain?---How high is it?---Where is this located?---Is there hiking nearby?,Maroon Bells
43621fbd4ac84851bd48377dfc26ef82_request_1980,https://farm2.staticflickr.com/1461/25756013124_ae338bee49_o.jpg,When was the Gyeongbokgung Palace built?---How do I get to Gyeongbokgung Palace?---How do I get to Gyeongbokgung Palace from Myeongdong?,Gyeongbokgung
43621fbd4ac84851bd48377dfc26ef82_request_1142,https://farm9.staticflickr.com/8299/7942842010_541bb5c196_o.jpg,Is this a residential area---How long is this road---What are these trees---Is this a one way street?---Why are there street lines on the edge of the street?---Are the street lines there to help with visibility---Is this place haunted?---Are there animals in this place?---Can I ride a bike here?,Dún Laoghaire
43621fbd4ac84851bd48377dfc26ef82_request_2636,https://farm5.staticflickr.com/4590/27421865689_16f7930435_o.jpg,What is this place famous for?---What kinds of birds go here?---Is this a dangerous place?---When was this mission established?---What is the name of this display?---How much is the entry fee here?,Mission San Juan Capistrano
43621fbd4ac84851bd48377dfc26ef82_request_4134,https://farm4.staticflickr.com/3807/9709822794_edc4598917_o.jpg,Where was this taken?---Whats the elevation?---Whats the name of the ravine?---How tall are these mountains---Where is this---How big is this place---Where is this?---What is the climate like there?---Is it open to the public?,Khardung La
43621fbd4ac84851bd48377dfc26ef82_request_1541,https://farm8.staticflickr.com/7478/15794223687_82b58980e4_o.jpg,what am I looking at---what am I seeing---what are we looking at---What is the name of this exhibit?---What is the name of this piece?---Who created this piece?---Where can I see this art installation?,Solomon R. Guggenheim Museum
43621fbd4ac84851bd48377dfc26ef82_request_5643,https://farm8.staticflickr.com/7349/11044324655_418972333b_o.jpg,When was this construction completed?---What country is this in?---What kind of sports do they have here?---When was construction finished?---What kind of events are held here?---What country is this in?---What are some popular concessions sold here?---When was it built?---Who built it?---What events go on here?,Adelaide Oval
43621fbd4ac84851bd48377dfc26ef82_request_958,https://farm4.staticflickr.com/3500/3969620561_9b247c996d_o.jpg,Where is this mountain?---What is the mountain called?---How tall is this mountain?,Mount Taranaki
43621fbd4ac84851bd48377dfc26ef82_request_5269,https://farm6.staticflickr.com/5010/5251473255_c58ed87333_o.jpg,What year was this made---What war is this memorial commemorating---What is the statue made of---Where is this---How big is this statue---When was this built---Who do these statues of men represent---What are these statues supposed to be doing---When was this monument built,Marine Corps War Memorial
43621fbd4ac84851bd48377dfc26ef82_request_4923,https://farm3.staticflickr.com/2454/5855297183_ce8535dd23_o.jpg,What is the significance of this cross at the Eagles' Nest?---How tall is this?---What can you see from the top of this place?---Is this where Eva Braun is buried?---What does this place's name mean in English?---How long did Hitler live here?,Kehlsteinhaus
43621fbd4ac84851bd48377dfc26ef82_request_2425,https://farm8.staticflickr.com/7496/16304643602_653bbb7669_o.jpg,Where is this?---What is the elevation here?---What season was this taken?---What is the weather like here?,Table Mountain
43621fbd4ac84851bd48377dfc26ef82_request_1798,https://farm3.staticflickr.com/2325/32158270653_7f8d109759_o.jpg,Is this a famous wall---What kind of vines are these---Is this wall in a public place---How old is that brick wall---What plant is growing across the brick wall---How tall is that brick wall,Winchester Cathedral
43621fbd4ac84851bd48377dfc26ef82_request_498,https://farm4.staticflickr.com/3724/10058888313_b682499739_o.jpg,Where is that museum?---Hours?---Admission?---How much are tickets to this museum---Where is this museum located---What kind of displays are here,museum
43621fbd4ac84851bd48377dfc26ef82_request_1337,https://farm2.staticflickr.com/1534/24351597573_d2f76495f3_o.jpg,Where is this located?---Can I go swimming there?---What species is this?,Maroon Bells
43621fbd4ac84851bd48377dfc26ef82_request_257,https://farm4.staticflickr.com/3695/12306883273_d21ae31306_o.jpg,How old is this brick structure?---What country is this in?---What city is this?---What structure is this?---What material is this structure made from?---When was this structure constructed?,aqueduct
43621fbd4ac84851bd48377dfc26ef82_request_2882,https://farm5.staticflickr.com/4482/36977357893_03585d9006_o.jpg,What is the scientific name of this frog---How big does this frog get---Is it endemic to California---What species is this animal?---Is this a frog or a toad?---Where do these live?,Loch Lomond
43621fbd4ac84851bd48377dfc26ef82_request_5260,https://farm9.staticflickr.com/8255/8954229895_4887f578c0_o.jpg,What material is this?---Is this part of a larger work?---Where is this piece on display?,Metropolitan Museum of Art
43621fbd4ac84851bd48377dfc26ef82_request_6454,https://farm4.staticflickr.com/3252/3066349877_0974623e42_o.jpg,Who is the soldier depicted above the checkpoint?---What's the German name for this area?---Was this the only way across the wall?,Checkpoint Charlie
43621fbd4ac84851bd48377dfc26ef82_request_4100,https://farm4.staticflickr.com/3950/15688162822_06147d45b1_o.jpg,Where is this located?---Who made this?---How old is this?---How tall is this?---What's the significance of these images?---Where is this located?---When was this tower made---Can I visit this tower---Who created this,Luxor Obelisk
43621fbd4ac84851bd48377dfc26ef82_request_958,https://farm4.staticflickr.com/3500/3969620561_9b247c996d_o.jpg,Can I climb this?---Is it dangerous in the winter?---Can I drive to the summit?,Mount Taranaki
43621fbd4ac84851bd48377dfc26ef82_request_1915,https://farm5.staticflickr.com/4823/45307501825_59389eed70_o.jpg,What building is this---Who designed this building---Where can I visit this---Where is this located?---Is this place historically relevant?---When was it built?---Is it usually cold here?---What's the population here?---What language do they speak here?,Lviv
43621fbd4ac84851bd48377dfc26ef82_request_3663,https://farm8.staticflickr.com/7276/7530572500_75e8104f0e_o.jpg,What theater is this?---What movie was just shown?---How much are food and drinks here?,Belsize Park
43621fbd4ac84851bd48377dfc26ef82_request_5263,https://farm5.staticflickr.com/4109/5016442062_f975bc6be3_o.jpg,How tall is that sculpture in the foreground---How much are tickets to see that---Which exhibit is that on display in that room---In what city is this place located?---Is it open to the public year round?---Is this a popular tourist destination?,Metropolitan Museum of Art
43621fbd4ac84851bd48377dfc26ef82_request_2587,https://farm5.staticflickr.com/4049/4718659664_dcd9e23567_o.jpg,Is Governors Island still open?---How much does it cost to go to Governors Island?---How do I get to Governors Island?,Governors Island
43621fbd4ac84851bd48377dfc26ef82_request_6576,https://farm4.staticflickr.com/3752/9320380231_2d12658544_o.jpg,Where is this---How tall is that building---Who designed this building---How tall is that building---How many shops are inside of it---Can I bring my dog inside that,Transamerica Pyramid
43621fbd4ac84851bd48377dfc26ef82_request_6578,https://farm9.staticflickr.com/8039/8040816892_d9c16429ff_o.jpg,Where is this located?---Is this a popular tourist destination?---Is it open to the public year round?---Where is this mountain---Is this in America---Can I hike this---where is it---how hot does it get---can I take a cab there,Lassen Peak
43621fbd4ac84851bd48377dfc26ef82_request_1170,https://farm5.staticflickr.com/4434/36650107110_fdbe4f50bd_o.jpg,What is he dressed as?---What event is this?---How much are tickets?,Alexandra Palace
43621fbd4ac84851bd48377dfc26ef82_request_67,https://farm6.staticflickr.com/5486/11198427264_e5c7a48d41_o.jpg,What kind of tree is this?---When does this bloom?---Does it require much water?,japanese garden
43621fbd4ac84851bd48377dfc26ef82_request_4136,https://farm5.staticflickr.com/4243/34426133710_dc426150b2_o.jpg,What state is this in?---Is there parking available for that building?---Does it snow here in the winter?---What kind of classes are held in that building,Grand Valley State University
43621fbd4ac84851bd48377dfc26ef82_request_3370,https://farm2.staticflickr.com/1884/30500087078_85049a7a35_o.jpg,What kind of dog is this?---What is it catching?---Where is this located?---Is this dog being abused here?---Does the dog like doing this here?---Will the dog be okay here?,kennel
43621fbd4ac84851bd48377dfc26ef82_request_6172,https://farm5.staticflickr.com/4152/5030157482_b0e2a91ef5_o.jpg,How much electricity does all that use?---How many people visit here in a day?---What's the tallest building around here?,One Times Square
43621fbd4ac84851bd48377dfc26ef82_request_5067,https://farm8.staticflickr.com/7387/10869659506_90a9b8aec9_o.jpg,Where is this located?---Is this a popular tourist destination?---When was it constructed?---Where is this?---What country is this in?---Is this a public space?,Charles Bridge
43621fbd4ac84851bd48377dfc26ef82_request_3426,https://farm5.staticflickr.com/4130/4983418311_e310c391df_o.jpg,How much do tickets on the second balcony cost?---Is the field made of astroturf?---What's the seating capacity of the stadium?---Who's playing here today?---Are there any games scheduled here this week?---When was this place built?---How old is this stadium?,Giants Stadium
43621fbd4ac84851bd48377dfc26ef82_request_3720,https://farm5.staticflickr.com/4092/4961617866_5df7eb866c_o.jpg,What is the nearest city?---What's the busiest time of year here?---Is admission free?---When was the lighthouse built?---Where is this?---Is it open to the public?---When was it built?---Is that a public place---Can I have a picnic there---What's that sign say,Castillo San Felipe del Morro
43621fbd4ac84851bd48377dfc26ef82_request_1588,https://farm4.staticflickr.com/3908/15386197672_bbafc9fa4a_o.jpg,Where is this---What is the tallest building here---Who is the county architect of this place,Space Needle
43621fbd4ac84851bd48377dfc26ef82_request_6514,https://farm5.staticflickr.com/4399/36825236275_bca5501c21_o.jpg,Where was this taken?---What is route 66?---What do they sell here?---How much is this?---Is this for sale?---Who made this?,York
43621fbd4ac84851bd48377dfc26ef82_request_1111,https://farm2.staticflickr.com/1469/24825735912_d85b85523c_o.jpg,What type of trees are these---Do these trees bare fruit---Do these trees flower---Are there hiking trails?---Are there good places to camp here?---What kind of trees are there?---Where is this located?---What kind of trees are these?---Is this place open to the public?,Epping Forest
43621fbd4ac84851bd48377dfc26ef82_request_3149,https://farm3.staticflickr.com/2269/2365947193_5beba4bb27_o.jpg,What is the name of this road?---How tall is this arch?---Can I drive on this road?---Where is this?---What kind of rocks are these?---Is that man made?---Where is this located?---Is this a one way road?---How fast can you drive on this road?,rock arch
43621fbd4ac84851bd48377dfc26ef82_request_2184,https://farm9.staticflickr.com/8288/7775078594_46fb4be170_o.jpg,What is this sculpture of?---Why is this sculpture here?---What is this?---Who made this statue---How tall is it---Where can I see this in person---What is that supposed to be---What building is painted on this thing---What's the name of that park behind the monster,Westminster Abbey
43621fbd4ac84851bd48377dfc26ef82_request_2056,https://farm2.staticflickr.com/1881/30382519898_2321c8c583_o.jpg,Where is this sign---What is the sign made of---Is this posted in public,Borough Market
43621fbd4ac84851bd48377dfc26ef82_request_329,https://farm4.staticflickr.com/3762/10370398575_dc93e6e3aa_o.jpg,What material is this made from?---Where is this located?---How many people are here?---What do the symbols mean?---What kind of stone is that?---Who was Ellis?---Where is this---Is this a military cemetary---Is this in the US,cemetery
43621fbd4ac84851bd48377dfc26ef82_request_5862,https://farm6.staticflickr.com/5267/5783359195_7afd14df06_o.jpg,How tall is that white building in the middle---How old is that middle white building---Who created the metal sculpture at the bottom---How tall is this building?---When was this building constructed?---Is this building still in use?,London Stock Exchange
43621fbd4ac84851bd48377dfc26ef82_request_5318,https://farm7.staticflickr.com/6211/6216157003_36c87a9c7a_o.jpg,What kind of wine do they make here?---Do they do tours here?---Can I have my wedding here?---How long has this place been around?,Chateau Montelena
43621fbd4ac84851bd48377dfc26ef82_request_2657,https://farm4.staticflickr.com/3942/15442736258_a92f8b6054_o.jpg,how old is this structure---what material is this structure made of---how was this building made---Who lived in it?---What state is this in?---Can I live there?---Where is this?---Is this man made?---How much is it to go here?,Montezuma Castle National Monument
43621fbd4ac84851bd48377dfc26ef82_request_1703,https://farm5.staticflickr.com/4351/36052721513_516dac8efd_o.jpg,Dunnottar-Castle---How far is Dunnottar Castle from Edinburgh?---How old is Dunnottar Castle?,Dunnottar Castle
43621fbd4ac84851bd48377dfc26ef82_request_357,https://farm8.staticflickr.com/7321/10155875343_031efb743a_o.jpg,What store is this?---Whats the cost of the jewelry?---Who is in the photo?---How much does it cost---Where can I buy that stuff---Can I order those online,jewelry
43621fbd4ac84851bd48377dfc26ef82_request_6632,https://farm3.staticflickr.com/2076/2183590584_17fc3ebdc4_o.jpg,what type of instruments are being played---what style of clothing is that---how tall is the room---What is the name of this band?---What kind of music are they playing?---How much does it cost to go there?,French Quarter
43621fbd4ac84851bd48377dfc26ef82_request_2753,https://farm4.staticflickr.com/3866/14480689953_db4071c13e_o.jpg,what cross street is this---how old is the house on the corner---what kind of tree is near the sidewalk,Roanoke Island
43621fbd4ac84851bd48377dfc26ef82_request_10,https://farm3.staticflickr.com/2809/12055534223_e33c14b96d_o.jpg,What medium did the artist use to make the illustration here?---Translate the Chinese into Portuguese---How many butterflies are in this picture?---How many copies were made of this print?---Who modeled for this picture?---What material is that painting made of---When was that painting created---Where is this art on display---Who painted this---Where can I see this---When was this painted,pavilion
43621fbd4ac84851bd48377dfc26ef82_request_2084,https://farm2.staticflickr.com/1793/43080425474_cc5eb6cdd0_o.jpg,Where is this bridge located?---When was this bridge constructed?---How long is this bridge?---How high up is this bridge?---What is this type of bridge called?---When was that bridge built---What road runs across that bridge---How tall is that bridge---How high is that bridge---Which ocean is that on the right---When was that bridge built,Bixby Creek Bridge
43621fbd4ac84851bd48377dfc26ef82_request_4052,https://farm4.staticflickr.com/3823/12552701485_447b11f2fb_o.jpg,What do you call these flowers---What is the significance of the sitting statue---Do these statues have a religious significance---Who are those statues of?---What are the vases for?---Where was this taken?,Wat Arun
43621fbd4ac84851bd48377dfc26ef82_request_1195,https://farm9.staticflickr.com/8548/10257706485_86d201f58a_o.jpg,Who designed that---When was that built---What is its name,British Museum
43621fbd4ac84851bd48377dfc26ef82_request_4275,https://farm8.staticflickr.com/7533/16036814138_b74fd3fce4_o.jpg,Can I visit that castle?---Who is the woman?---Does that moat go all the way around?---Do you need to take a boat to get to that castle---Is it open for tours---Are you allowed to stay the night there---How much does it cost to take a tour of that castle---Who built this castle?---Where is this located?---Is this castle open to the public?,Leeds Castle
43621fbd4ac84851bd48377dfc26ef82_request_2761,https://farm8.staticflickr.com/7713/16757994974_bf5deaf6b1_o.jpg,do you get to ride a boat---whats the lines like for this ride---can you take pictures with the pirates,Pirates of the Caribbean
43621fbd4ac84851bd48377dfc26ef82_request_1659,https://farm9.staticflickr.com/8153/7421394926_33a78844c6_o.jpg,Who built that---When was it built---How tall is it,Casa Milà
43621fbd4ac84851bd48377dfc26ef82_request_1962,https://farm5.staticflickr.com/4750/38524606450_c0569e969b_o.jpg,How much is a ticket there?---Can anyone attend?---How many people can it hold?---Who designed this building---What is the purpose of the building here---How tall is it---When was it built---Who's performing here right now?---How tall is the building?---When are they open?---Where can I buy tickets for the shows here?,Elbphilharmonie
